syllabus_id,year,course_title,subtitle,departments,grade,campus,term_schedule,credits,note,extraction_time,created_at,all_instructors_kanji,all_instructors_kana
C3FW1A0160,2025,ソーシャルワーク実習指導Ⅰ,ソーシャルワーク実践現場を理解し、実習課題を明確化する,社会学部,3年次～4年次,深草,前期　木３(C231),2,,2025-06-02 00:56:45,2025-06-01 15:56:47,山口　浩次,ヤマグチ　コウジ
C3FW1A0170,2025,,,,,,,,,2025-06-02 00:56:44,2025-06-01 15:56:44,筒井　乃り子,ツツイ　ノリコ
C3FW1A0180,2025,ソーシャルワーク実習指導Ⅰ,ソーシャルワーク実践現場を理解し、実習課題を明確化する,社会学部,3年次～4年次,深草,前期　木３(C233),2,,2025-06-02 00:57:16,2025-06-01 15:57:18,山田　容,ヤマダ　ヨウ
C3FW1B0110,2025,ソーシャルワーク実習指導Ⅱ,ソーシャルワークの専門性を体験的に学ぶ,社会学部,3年次～4年次,深草,後期　木３・木４(C324)（ペア）,2,"第2学期第8週目まで開講
社会福祉士指定科目",2025-06-02 00:57:18,2025-06-01 15:57:20,立田　瑞穂,タツタ　ミズホ
C3FW1B0120,2025,ソーシャルワーク実習指導Ⅱ,ソーシャルワークの専門性を体験的に学ぶ,社会学部,3年次～4年次,深草,後期　木３・木４(C325)（ペア）,2,"第2学期第8週目まで開講
社会福祉士指定科目",2025-06-02 00:57:17,2025-06-01 15:57:18,栗田　修司,クリタ　シユウジ
C3FW1B0140,2025,ソーシャルワーク実習指導Ⅱ,ソーシャルワークの専門性を体験的に学ぶ,社会学部,3年次～4年次,深草,後期　木３・木４(C326)（ペア）,2,"第2学期第8週目まで開講
社会福祉士指定科目",2025-06-02 00:57:22,2025-06-01 15:57:25,春名　苗,ハルナ　ミツ
C3FW1B0150,2025,ソーシャルワーク実習指導Ⅱ,ソーシャルワークの専門性を体験的に学ぶ,社会学部,3年次～4年次,深草,後期　木３・木４(C327)（ペア）,2,"第2学期第8週目まで開講
社会福祉士指定科目",2025-06-02 00:57:25,2025-06-01 15:57:27,村田　智美,ムラタ　トモミ
C3FW1B0160,2025,ソーシャルワーク実習指導Ⅱ,ソーシャルワークの専門性を体験的に学ぶ,社会学部,3年次～4年次,深草,後期　木３・木４(C328)（ペア）,2,"第2学期第8週目まで開講
社会福祉士指定科目",2025-06-02 00:57:26,2025-06-01 15:57:27,山口　浩次,ヤマグチ　コウジ
C3FW1B0170,2025,ソーシャルワーク実習指導Ⅱ,ソーシャルワークの専門性を体験的に学ぶ,社会学部,3年次～4年次,深草,後期　木３・木４(C329)（ペア）,2,"第2学期第8週目まで開講
社会福祉士指定科目",2025-06-02 00:57:26,2025-06-01 15:57:27,筒井　乃り子,ツツイ　ノリコ
C3FW1B0180,2025,ソーシャルワーク実習指導Ⅱ,ソーシャルワークの専門性を体験的に学ぶ,社会学部,3年次～4年次,深草,後期　木３・木４(C330)（ペア）,2,"第2学期第8週目まで開講
社会福祉士指定科目",2025-06-02 00:57:26,2025-06-01 15:57:27,山田　容,ヤマダ　ヨウ
C3FW1C0110,2025,ソーシャルワーク実習指導Ⅲ,,社会学部,3年次～4年次,深草,後期　集中(C390),2,"第2学期第9週目以降開講（木曜2講時・3講時）
社会福祉士指定科目",2025-06-02 00:57:51,2025-06-01 15:57:51,立田　瑞穂,タツタ　ミズホ
C3FW1C0120,2025,ソーシャルワーク実習指導Ⅲ,,社会学部,3年次～4年次,深草,後期　集中(C391),2,"第2学期第9週目以降開講（木曜2講時・3講時）
社会福祉士指定科目",2025-06-02 00:57:51,2025-06-01 15:57:51,砂脇　恵,スナワキ　メグミ
C3FW1C0140,2025,ソーシャルワーク実習指導Ⅲ,,社会学部,3年次～4年次,深草,後期　集中(C392),2,"第2学期第9週目以降開講（木曜2講時・3講時）
社会福祉士指定科目",2025-06-02 00:57:53,2025-06-01 15:57:54,春名　苗,ハルナ　ミツ
C3FW1C0150,2025,ソーシャルワーク実習指導Ⅲ,,社会学部,3年次～4年次,深草,後期　集中(C393),2,"第2学期第9週目以降開講（木曜2講時・3講時）
社会福祉士指定科目",2025-06-02 00:57:59,2025-06-01 15:58:00,村田　智美,ムラタ　トモミ
C3FW1C0160,2025,ソーシャルワーク実習指導Ⅲ,,社会学部,3年次～4年次,深草,後期　集中(C394),2,"第2学期第9週目以降開講（木曜2講時・3講時）
社会福祉士指定科目",2025-06-02 00:58:02,2025-06-01 15:58:06,山口　浩次,ヤマグチ　コウジ
C3FW1C0170,2025,ソーシャルワーク実習指導Ⅲ,,社会学部,3年次～4年次,深草,後期　集中(C395),2,"第2学期第9週目以降開講（木曜2講時・3講時）
社会福祉士指定科目",2025-06-02 00:58:02,2025-06-01 15:58:06,筒井　乃り子,ツツイ　ノリコ
C3FW1C0180,2025,ソーシャルワーク実習指導Ⅲ,,社会学部,3年次～4年次,深草,後期　集中(C396),2,"第2学期第9週目以降開講（木曜2講時・3講時）
社会福祉士指定科目",2025-06-02 00:58:06,2025-06-01 15:58:09,山田　容,ヤマダ　ヨウ
C3FWSW1020,2025,ソーシャルワーク実習Ⅰ,,社会学部,3年次～4年次,深草,後期　集中(C341),6,,2025-06-02 00:58:05,2025-06-01 15:58:06,立田　瑞穂,タツタ　ミズホ
C3FWSW1030,2025,ソーシャルワーク実習Ⅰ,,社会学部,3年次～4年次,深草,後期　集中(C342),6,,2025-06-02 00:58:28,2025-06-01 15:58:28,栗田　修司,クリタ　シユウジ
C3FWSW1050,2025,ソーシャルワーク実習Ⅰ,,社会学部,3年次～4年次,深草,後期　集中(C343),6,,2025-06-02 00:58:55,2025-06-01 15:58:55,春名　苗,ハルナ　ミツ
C3FWSW1060,2025,ソーシャルワーク実習Ⅰ,,社会学部,3年次～4年次,深草,後期　集中(C344),6,,2025-06-02 00:58:53,2025-06-01 15:58:55,村田　智美,ムラタ　トモミ
C3FWSW1070,2025,ソーシャルワーク実習Ⅰ,,社会学部,3年次～4年次,深草,後期　集中(C345),6,,2025-06-02 00:58:55,2025-06-01 15:58:55,山口　浩次,ヤマグチ　コウジ
C3FWSW1080,2025,ソーシャルワーク実習Ⅰ,,社会学部,3年次～4年次,深草,後期　集中(C346),6,,2025-06-02 00:58:53,2025-06-01 15:58:55,筒井　乃り子,ツツイ　ノリコ
C3FWSW1090,2025,ソーシャルワーク実習Ⅰ,,社会学部,3年次～4年次,深草,後期　集中(C347),6,,2025-06-02 00:58:53,2025-06-01 15:58:53,山田　容,ヤマダ　ヨウ
C3FWSW2010,2025,ソーシャルワーク実習Ⅱ,,社会学部,3年次～4年次,深草,後期　集中(C348),2,社会福祉士指定科目,2025-06-02 00:58:53,2025-06-01 15:58:55,立田　瑞穂,タツタ　ミズホ
C3FWSW2020,2025,ソーシャルワーク実習Ⅱ,,社会学部,3年次～4年次,深草,後期　集中(C349),2,社会福祉士指定科目,2025-06-02 00:58:53,2025-06-01 15:58:53,砂脇　恵,スナワキ　メグミ
C3FWSW2040,2025,ソーシャルワーク実習Ⅱ,,社会学部,3年次～4年次,深草,後期　集中(C350),2,社会福祉士指定科目,2025-06-02 00:58:53,2025-06-01 15:58:53,春名　苗,ハルナ　ミツ
C3FWSW2050,2025,ソーシャルワーク実習Ⅱ,,社会学部,3年次～4年次,深草,後期　集中(C351),2,社会福祉士指定科目,2025-06-02 00:59:23,2025-06-01 15:59:24,村田　智美,ムラタ　トモミ
C3FWSW2060,2025,ソーシャルワーク実習Ⅱ,,社会学部,3年次～4年次,深草,後期　集中(C352),2,社会福祉士指定科目,2025-06-02 00:59:24,2025-06-01 15:59:25,山口　浩次,ヤマグチ　コウジ
C3FWSW2070,2025,ソーシャルワーク実習Ⅱ,,社会学部,3年次～4年次,深草,後期　集中(C353),2,社会福祉士指定科目,2025-06-02 00:59:24,2025-06-01 15:59:26,筒井　乃り子,ツツイ　ノリコ
C3FWSW2080,2025,ソーシャルワーク実習Ⅱ,,社会学部,3年次～4年次,深草,後期　集中(C354),2,社会福祉士指定科目,2025-06-02 00:59:31,2025-06-01 15:59:32,山田　容,ヤマダ　ヨウ
C3MH10100,2025,精神保健福祉援助実習指導Ⅰ,精神保健福祉士として、ソーシャルワーク実践の可能な専門家を育成するプロセスである。,社会学部,4年次,深草,前期　木３(C243)・木４（ペア）,4,,2025-06-02 00:59:30,2025-06-01 15:59:32,樽井　康彦,タルイ　ヤスヒコ
C3MH10109,2025,精神保健福祉援助実習指導Ⅰ,精神保健福祉士として、ソーシャルワーク実践の可能な専門家を育成するプロセスである。,社会学部,4年次,深草,前期　月３(C999)・月４（ペア）,4,,2025-06-02 00:59:31,2025-06-01 15:59:32,樽井　康彦,タルイ　ヤスヒコ
C3MH20100,2025,精神保健福祉援助実習指導Ⅱ,精神保健福祉士として、ソーシャルワーク実践の可能な専門家を育成するプロセスである。,社会学部,4年次,深草,後期　木２(C314),2,,2025-06-02 00:59:34,2025-06-01 15:59:36,樽井　康彦,タルイ　ヤスヒコ
C3MH20109,2025,精神保健福祉援助実習指導Ⅱ,精神保健福祉士として、ソーシャルワーク実践の可能な専門家を育成するプロセスである。,社会学部,4年次,深草,後期　金２,2,,2025-06-02 00:59:34,2025-06-01 15:59:36,樽井　康彦,タルイ　ヤスヒコ
C3MH30100,2025,精神保健福祉援助実習,精神保健福祉士として、ソーシャルワーク実践の可能な専門家を育成するプロセスである。,社会学部,4年次,深草,後期　集中(C355),6,,2025-06-02 00:59:56,2025-06-01 15:59:56,樽井　康彦,タルイ　ヤスヒコ
C3SEM3A010,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C207),2,２０２０年度以降入学生用,2025-06-02 00:59:57,2025-06-01 15:59:58,黒川　雅代子,クロカワ　カヨコ
C3SEM3A020,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C208),2,２０２０年度以降入学生用,2025-06-02 00:59:58,2025-06-01 16:00:02,栗田　修司,クリタ　シユウジ
C3SEM3A030,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C209),2,２０２０年度以降入学生用,2025-06-02 01:00:08,2025-06-01 16:00:10,砂脇　恵,スナワキ　メグミ
C3SEM3A040,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C210),2,２０２０年度以降入学生用,2025-06-02 01:00:09,2025-06-01 16:00:10,筒井　乃り子,ツツイ　ノリコ
C3SEM3A050,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C211),2,２０２０年度以降入学生用,2025-06-02 01:00:08,2025-06-01 16:00:10,立田　瑞穂,タツタ　ミズホ
C3SEM3A060,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C212),2,２０２０年度以降入学生用,2025-06-02 01:00:11,2025-06-01 16:00:14,樽井　康彦,タルイ　ヤスヒコ
C3SEM3A070,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C213),2,２０２０年度以降入学生用,2025-06-02 01:00:11,2025-06-01 16:00:14,土田　美世子,ツチダ　ミヨコ
C3SEM3A080,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C214),2,２０２０年度以降入学生用,2025-06-02 01:00:30,2025-06-01 16:00:31,春名　苗,ハルナ　ミツ
C3SEM3A100,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C215),2,２０２０年度以降入学生用,2025-06-02 01:00:55,2025-06-01 16:00:56,村田　智美,ムラタ　トモミ
C3SEM3A110,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C216),2,２０２０年度以降入学生用,2025-06-02 01:00:54,2025-06-01 16:00:55,山口　浩次,ヤマグチ　コウジ
C3SEM3A120,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C217),2,２０２０年度以降入学生用,2025-06-02 01:00:55,2025-06-01 16:00:56,山田　容,ヤマダ　ヨウ
C3SEM3A130,2025,現代福祉学演習ⅠＡ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,前期　水１(C218),2,２０２０年度以降入学生用,2025-06-02 01:00:56,2025-06-01 16:00:56,中村　美智代,ナカムラ　ミチヨ
C3SEM3B010,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C319),2,２０２０年度以降入学生用,2025-06-02 01:00:56,2025-06-01 16:00:56,黒川　雅代子,クロカワ　カヨコ
C3SEM3B020,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C320),2,２０２０年度以降入学生用,2025-06-02 01:00:55,2025-06-01 16:00:56,栗田　修司,クリタ　シユウジ
C3SEM3B030,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C321),2,２０２０年度以降入学生用,2025-06-02 01:00:56,2025-06-01 16:00:56,砂脇　恵,スナワキ　メグミ
C3SEM3B040,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C322),2,２０２０年度以降入学生用,2025-06-02 01:00:56,2025-06-01 16:00:56,筒井　乃り子,ツツイ　ノリコ
C3SEM3B050,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C323),2,２０２０年度以降入学生用,2025-06-02 01:01:24,2025-06-01 16:01:25,立田　瑞穂,タツタ　ミズホ
C3SEM3B060,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C324),2,２０２０年度以降入学生用,2025-06-02 01:01:25,2025-06-01 16:01:27,樽井　康彦,タルイ　ヤスヒコ
C3SEM3B070,2025,現代福祉学演習ⅠＢ,現代福祉研究へのアプローチ,社会学部,3年次～4年次,深草,後期　水１(C325),2,２０２０年度以降入学生用,2025-06-02 01:01:33,2025-06-01 16:01:34,土田　美世子,ツチダ　ミヨコ
